Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4140.0,29383.0,2011-11-18,Medium,28.0,195.11,0.04,Regular Air,-129.42,6.48,8.73,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,2011-11-19
4141.0,29383.0,2011-11-18,Medium,29.0,2738.785,0.07,Regular Air,556.83,115.99,2.5,Jas O'Carroll,Ontario,Ontario,Corporate,Technology,Telephones and Communication,DPC 650 Piper,Small Box,0.58,2011-11-20
4142.0,29383.0,2011-11-18,Medium,30.0,217.42,0.09,Regular Air,16.97,7.59,4.0,Jas O'Carroll,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,2011-11-19
4162.0,29507.0,2012-02-09,Low,14.0,3049.632,0.04,Delivery Truck,-679.0443660000002,280.98,35.67,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2012-02-11
4163.0,29507.0,2012-02-09,Low,41.0,1274.949,0.05,Regular Air,416.988,35.99,1.1,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2012-02-14
4172.0,29572.0,2010-06-03,Not Specified,18.0,2657.56,0.1,Delivery Truck,126.27855,150.98,16.01,Sally Hughsby,Ontario,Ontario,Home Office,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2010-06-04
4204.0,29889.0,2009-12-04,Not Specified,44.0,243.5,0.09,Regular Air,23.87,5.98,1.67,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Wrap Bag,0.51,2009-12-07
4206.0,29894.0,2010-09-07,Low,43.0,606.98,0.05,Regular Air,21.08,13.73,6.85,Matt Connell,Ontario,Ontario,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2010-09-16
4207.0,29894.0,2010-09-07,Low,48.0,301.62,0.09,Regular Air,-162.54,6.68,6.92,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2010-09-16
4218.0,29985.0,2012-07-11,Critical,2.0,24.51,0.06,Regular Air,-18.262,8.04,8.94,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2012-07-13
4232.0,30054.0,2012-09-01,Not Specified,33.0,311.19,0.03,Regular Air,-9.18,9.38,4.93,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,2012-09-03
4244.0,30208.0,2012-07-16,Low,46.0,1752.0964999999999,0.1,Regular Air,356.346,45.99,4.99,Lindsay Shagiari,Ontario,Ontario,Home Office,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,2012-07-16
4265.0,30369.0,2011-03-24,Critical,13.0,76.81,0.0,Regular Air,-55.77,4.98,7.54,Denny Blanton,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2011-03-25
4266.0,30369.0,2011-03-24,Critical,21.0,174.22,0.03,Regular Air,-1.23,8.34,2.64,Denny Blanton,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,2011-03-25
4313.0,30726.0,2009-11-25,Medium,35.0,725.15,0.05,Regular Air,140.57,20.27,3.99,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,0.57,2009-11-26
4314.0,30727.0,2012-07-25,Medium,28.0,1166.29,0.07,Express Air,302.86,41.71,4.5,Kean Nguyen,Ontario,Ontario,Small Business,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,2012-07-27
4341.0,30915.0,2009-01-16,Low,20.0,62.78,0.04,Express Air,-17.75,2.98,2.03,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,2009-01-16
4342.0,30915.0,2009-01-16,Low,25.0,2836.0505000000003,0.01,Regular Air,561.1320000000001,125.99,8.99,Xylona Price,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2009-01-21
4359.0,31072.0,2010-11-29,Low,4.0,701.16,0.08,Regular Air,4.555999999999964,172.99,19.99,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,2010-12-04
4360.0,31073.0,2010-07-25,Medium,39.0,1818.76,0.02,Regular Air,843.12,46.94,6.77,Arthur Prichep,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,2010-07-28
4361.0,31073.0,2010-07-25,Medium,26.0,4322.26,0.07,Regular Air,-618.95,167.27,35.0,Arthur Prichep,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2010-07-25
4370.0,31138.0,2009-01-21,High,37.0,1251.18,0.05,Delivery Truck,-1756.4404000000002,31.76,45.51,Arthur Prichep,Ontario,Ontario,Small Business,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,2009-01-23
4375.0,31173.0,2012-08-18,Low,24.0,169.354,0.09,Express Air,-84.139,7.99,5.03,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2012-08-25
4463.0,31812.0,2011-07-31,High,14.0,593.62,0.02,Regular Air,25.19,40.99,19.99,Laura Armstrong,Ontario,Ontario,Small Business,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,2011-08-02
4464.0,31812.0,2011-07-31,High,31.0,38.52,0.06,Regular Air,-17.34,1.26,0.7,Laura Armstrong,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2011-08-02
4496.0,32002.0,2010-07-20,Low,37.0,1196.2,0.03,Regular Air,-73.77,30.98,6.5,Jim Kriz,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,2010-07-24
4497.0,32002.0,2010-07-20,Low,7.0,98.55,0.07,Regular Air,23.16,13.79,8.78,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2010-07-20
4541.0,32323.0,2010-07-23,High,3.0,28.75,0.01,Regular Air,-31.43,8.46,3.62,Lena Radford,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2010-07-24
4542.0,32323.0,2010-07-23,High,3.0,75.81,0.06,Regular Air,-21.13,22.84,8.18,Lena Radford,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,0.39,2010-07-23
4543.0,32323.0,2010-07-23,High,38.0,259.7175,0.02,Regular Air,-118.481,7.99,5.03,Lena Radford,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2010-07-25
4564.0,32454.0,2011-03-31,Critical,12.0,83.89,0.05,Regular Air,-29.5895,6.81,5.48,Ryan Akin,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2011-04-01
4569.0,32516.0,2010-10-24,Critical,15.0,43.96,0.03,Regular Air,-0.2415,2.78,1.49,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39,2010-10-26
4570.0,32516.0,2010-10-24,Critical,7.0,60.19,0.01,Regular Air,6.44,7.78,2.5,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box,0.38,2010-10-26
4577.0,32608.0,2012-05-22,High,20.0,1361.91,0.05,Regular Air,312.52,70.97,3.5,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2012-05-24
4704.0,33510.0,2011-12-02,High,42.0,267.06,0.03,Regular Air,-96.95,6.24,5.22,Vivek Grady,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2011-12-03
4705.0,33510.0,2011-12-02,High,11.0,449.79,0.06,Regular Air,13.21,40.99,17.48,Vivek Grady,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2011-12-02
4709.0,33541.0,2012-06-19,Critical,43.0,512.78,0.08,Regular Air,16.14,12.2,6.02,John Lucas,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,2012-06-19
4717.0,33573.0,2010-10-04,Critical,15.0,2272.56,0.06,Delivery Truck,111.0474,150.98,16.01,Vivek Grady,Ontario,Ontario,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2010-10-04
4831.0,34371.0,2010-04-01,Medium,18.0,8334.03,0.05,Delivery Truck,1886.66,510.14,14.7,Scott Cohen,Ontario,Ontario,Consumer,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56,2010-04-03
4851.0,34530.0,2010-08-30,Low,22.0,1516.13,0.06,Express Air,493.03,67.84,0.99,Karen Daniels,Ontario,Ontario,Consumer,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,2010-09-01
4852.0,34530.0,2010-08-30,Low,38.0,612.49,0.09,Regular Air,168.04,17.48,1.99,Karen Daniels,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2010-09-04
4853.0,34530.0,2010-08-30,Low,7.0,1092.42,0.03,Delivery Truck,-364.8733660000001,150.98,16.01,Karen Daniels,Ontario,Ontario,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2010-09-04
4855.0,34562.0,2010-08-24,Low,22.0,561.92,0.1,Regular Air,57.82,28.38,1.99,John Lucas,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Maxell 4.7GB DVD-R,Small Pack,0.51,2010-08-26
4856.0,34562.0,2010-08-24,Low,19.0,365.64,0.03,Regular Air,22.77,18.97,9.03,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2010-08-28
4980.0,35430.0,2010-03-25,Low,16.0,1835.84,0.05,Regular Air,608.74,110.98,13.99,Liz Willingham,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69,2010-04-01
4981.0,35430.0,2010-03-25,Low,48.0,133.43,0.1,Regular Air,9.5,2.84,0.93,Liz Willingham,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,2010-03-29
4982.0,35430.0,2010-03-25,Low,31.0,1655.3664999999999,0.08,Regular Air,173.934,65.99,8.99,Liz Willingham,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5180,Small Box,0.56,2010-03-27
4999.0,35588.0,2010-06-13,Low,32.0,1727.79,0.1,Delivery Truck,-694.9,58.14,36.61,Cathy Prescott,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-06-15
5007.0,35712.0,2012-10-23,High,42.0,3931.17,0.1,Regular Air,1174.02,100.97,7.18,Steve Nguyen,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,2012-10-24
5008.0,35712.0,2012-10-23,High,24.0,134.88,0.0,Regular Air,-122.21,5.28,8.16,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,0.4,2012-10-23
5068.0,36130.0,2012-09-13,Critical,23.0,394.8,0.1,Regular Air,-113.8,17.98,4.0,Lindsay Shagiari,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,2012-09-14
5109.0,36416.0,2009-11-30,Low,44.0,276.0,0.08,Regular Air,-98.53,6.48,5.82,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,0.37,2009-12-04
5110.0,36416.0,2009-11-30,Low,46.0,132.01,0.04,Regular Air,6.93,2.88,1.01,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,2009-12-04
5111.0,36418.0,2012-01-27,Not Specified,33.0,207.92,0.08,Express Air,-124.844,6.23,6.97,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,2012-01-28
5129.0,36517.0,2010-03-01,Not Specified,18.0,877.64,0.03,Regular Air,218.97,48.58,3.99,Katherine Nockton,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2010-03-02
5130.0,36517.0,2010-03-01,Not Specified,9.0,190.1,0.06,Regular Air,-63.78,20.95,4.0,Katherine Nockton,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2010-03-03
5151.0,36705.0,2009-06-25,Not Specified,17.0,1032.072,0.06,Delivery Truck,54.23085,70.89,89.3,Sam Zeldin,Ontario,Ontario,Small Business,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,2009-06-25
5179.0,36833.0,2012-07-11,Low,25.0,184.32,0.0,Regular Air,-73.33,6.68,7.3,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37,2012-07-18
5190.0,36896.0,2009-11-03,Critical,12.0,34.01,0.0,Regular Air,10.58,2.61,0.5,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,2009-11-05
5191.0,36896.0,2009-11-03,Critical,41.0,1008.95,0.04,Express Air,69.31,25.38,8.99,Xylona Price,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2009-11-06
5192.0,36896.0,2009-11-03,Critical,21.0,3508.33,0.04,Regular Air,-546.98,167.27,35.0,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2009-11-03
5215.0,37123.0,2012-02-18,High,50.0,794.58,0.05,Delivery Truck,11.650950000000002,15.23,27.75,Lena Radford,Ontario,Ontario,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,2012-02-19
5280.0,37572.0,2010-08-03,High,22.0,123.95,0.01,Regular Air,2.4225,5.34,2.99,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2010-08-05
5290.0,37669.0,2010-10-29,Not Specified,39.0,9081.98,0.02,Express Air,2485.54,232.58,19.99,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Small Box,0.59,2010-10-31
5291.0,37669.0,2010-10-29,Not Specified,31.0,806.08,0.08,Regular Air,402.37,26.17,1.39,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,0.38,2010-10-31
5292.0,37669.0,2010-10-29,Not Specified,4.0,70.02,0.0,Regular Air,-30.63,15.31,8.78,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,2010-11-01
5362.0,38117.0,2010-04-20,Low,28.0,481.27,0.01,Regular Air,-128.89,15.7,11.25,Mick Hernandez,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2010-04-25
5372.0,38210.0,2010-12-12,Low,10.0,52.76,0.09,Regular Air,-49.53,4.98,7.44,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2010-12-12
5381.0,38274.0,2011-06-10,High,9.0,1225.37,0.08,Regular Air,0.9800000000000182,140.81,24.49,Todd Sumrall,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,2011-06-12
5382.0,38274.0,2011-06-10,High,27.0,1199.57,0.06,Regular Air,23.7,43.57,16.36,Todd Sumrall,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,2011-06-12
5383.0,38274.0,2011-06-10,High,10.0,484.2194999999999,0.02,Express Air,-33.792,55.99,1.25,Todd Sumrall,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,2011-06-11
5397.0,38370.0,2011-04-03,High,50.0,169.13,0.0,Regular Air,43.05,3.14,1.14,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,2011-04-05
5403.0,38405.0,2010-07-15,Medium,29.0,208.04,0.1,Regular Air,14.77,7.59,4.0,Laura Armstrong,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,2010-07-18
5409.0,38466.0,2011-08-17,Critical,22.0,136.18,0.08,Regular Air,-43.26,5.98,5.46,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,2011-08-18
5410.0,38466.0,2011-08-17,Critical,37.0,111.37,0.04,Regular Air,46.46,2.89,0.5,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 498,Small Box,0.38,2011-08-19
5411.0,38466.0,2011-08-17,Critical,15.0,105.48,0.02,Regular Air,-53.99,6.48,7.37,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,2011-08-18
5415.0,38501.0,2009-04-28,Critical,11.0,78.68,0.05,Regular Air,-29.07,6.48,6.22,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2009-04-29
5425.0,38532.0,2012-07-17,High,44.0,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,2012-07-19
5428.0,38564.0,2009-11-02,Critical,31.0,904.93,0.08,Regular Air,-53.4,30.97,4.0,Vivek Grady,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,2009-11-03
5429.0,38564.0,2009-11-02,Critical,21.0,98.51,0.1,Express Air,45.93,4.13,0.5,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,2009-11-04
5481.0,38915.0,2009-09-17,Medium,12.0,96.73,0.08,Regular Air,-83.65,7.77,9.23,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,2009-09-18
5482.0,38915.0,2009-09-17,Medium,34.0,253.6,0.07,Regular Air,24.39,7.59,4.0,Ben Ferrer,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,2009-09-19
5487.0,38947.0,2009-11-29,Critical,20.0,307.46,0.02,Regular Air,4.91,14.58,7.4,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,2009-12-01
5512.0,39078.0,2009-06-23,Low,10.0,36.91,0.07,Regular Air,-27.72,3.28,3.97,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2009-06-23
5513.0,39078.0,2009-06-23,Low,8.0,2155.84,0.02,Regular Air,-267.63,256.99,11.25,Matt Connell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,2009-06-30
5514.0,39078.0,2009-06-23,Low,26.0,175.27,0.01,Regular Air,-33.67,6.48,5.14,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2009-06-25
5524.0,39141.0,2009-05-03,Low,49.0,1400.91,0.09,Regular Air,-163.53,30.98,19.51,Jim Kriz,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,2009-05-05
5525.0,39141.0,2009-05-03,Low,47.0,2259.66,0.03,Regular Air,554.77,49.34,10.25,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,2009-05-05
5570.0,39460.0,2009-05-02,Not Specified,25.0,172.42,0.09,Regular Air,-71.59899999999999,7.1,6.05,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2009-05-04
5571.0,39460.0,2009-05-02,Not Specified,19.0,2033.9225,0.02,Regular Air,251.199,125.99,2.5,Stephanie Ulpright,Ontario,Ontario,Consumer,Technology,Telephones and Communication,i2000,Small Box,0.6,2009-05-03
5639.0,39904.0,2009-02-02,Not Specified,44.0,363.92,0.0,Regular Air,-144.56,8.09,7.96,Alejandro Grove,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,0.49,2009-02-03
5643.0,39909.0,2011-02-24,Low,50.0,7778.758,0.0,Regular Air,2547.297,175.99,4.99,Chris Selesnick,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,2011-03-04
5669.0,40100.0,2012-02-04,Low,47.0,1001.17,0.0,Regular Air,333.18,19.98,5.77,Sandra Flanagan,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2012-02-08
5689.0,40224.0,2009-06-30,Low,14.0,890.9,0.05,Express Air,404.29,63.94,14.48,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,2009-07-07
5712.0,40422.0,2011-07-18,Critical,39.0,2192.439,0.06,Express Air,517.815,65.99,3.99,Jim Kriz,Ontario,Ontario,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2011-07-20
5743.0,40802.0,2012-09-03,High,28.0,3361.02,0.04,Delivery Truck,26.05,115.99,56.14,Scott Cohen,Ontario,Ontario,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2012-09-04
5755.0,40839.0,2012-03-31,Medium,23.0,2732.01,0.04,Delivery Truck,-100.4676,119.99,56.14,Guy Phonely,Ontario,Ontario,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2012-04-01
5777.0,40997.0,2009-04-21,Low,12.0,382.29,0.05,Express Air,61.47,30.98,9.18,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1951,Small Box,0.4,2009-04-21
5778.0,40997.0,2009-04-21,Low,37.0,881.74,0.05,Regular Air,18.27,22.99,8.99,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,2009-04-28
5779.0,40997.0,2009-04-21,Low,1.0,22.61,0.03,Regular Air,-8.4,14.97,7.51,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,0.57,2009-04-23
